tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid,region
GRANDMASTER,I,3_fQceeBtdZ7_CJNrlmK_CCbKxTBrJcDS7OWIdC4sMIoCw,god take my life,243,43,32,False,False,True,False,pCqYUSOeD8CYdyIJ4XleybBhsxagzBSXsRlRpV0yYM9QbNA9O0tJfuyPsyYCSFGGQNRZXl6BL2bC_A,tr1
GRANDMASTER,I,AeuXQp_JDl3WPLe6qqTuMaligBQ_64WkLI3e-FaLgYD4xUc,Sweoleah,323,47,35,False,False,True,False,YBGV3ymZ3YCSgv4yMx54At2o_we5DxvuZUqj5_263MkdLKvx9NS9ay_vIIxrf0alBaZCv-vD2T0EMA,tr1
GRANDMASTER,I,dOMpjJsS5Nc8PgB4f7Nd8380aopc0bJEVql5fk2T_Gq-ibGikmKVMeUTnw,ZarganaAvcısıv2,270,49,38,False,False,True,False,eP-h8HDtzvWB9ZCbiIhJIOxTWl5TysCdpm0CeLSU7-8wtNZtnTWykXMEucxbTCvojyw9OnJGZdLV-g,tr1
GRANDMASTER,I,fHCHyVE1hM-_sKO5aXsHtFo5Uv76T5DClSUAwTQLJRaSOJw4vyNtZpSnXA,riccio paşa,223,44,26,False,False,True,False,JcXdPDTYQF06PmIeogVLO1JCip7Pma7gmFDs7TQuNgX9qTEMsEmF62znziIPvLd8czTZ0HwCESoKVA,tr1
GRANDMASTER,I,BIWsXTHxDqLzdi-rkalsq1Xr5XFyYtWf-2Uj4V8uCReG2Iw,KÂRAÇALI,355,43,22,False,False,True,False,RHRSgbqrBCRp1MqhliPTofL7i-6uq08gob3_OSM59u1Zk_7uI2XgoSMSCGtcvsNEwf-64F_sVmUzgQ,tr1
GRANDMASTER,I,cBtD4AcEGYgSDSfM389aA9QhvZAafQwClOsKcX6tXl3TbA,Poles 1469,217,43,27,False,False,True,False,4wtqNQKU154SOqwDoNbZvdTtV2EBPd2qRIF8WqX_7aYIP9IdS0aKg3a504yBy71KpMo2O4iih9JCGQ,tr1
GRANDMASTER,I,WP4IKgYFI6_PGaHC6cb82QZZCk2Q2-pwpOqQtRn066kvDrBddAHfjxiCLw,güllemert31,242,37,27,False,False,True,False,gqnQBXDVdbH96Sg62efqT-2kXBEg8g2PeKlqh2qcd1hyD-N021dUDGEF54X2dS-b7iX58-bK2oC4gg,tr1
GRANDMASTER,I,LOE640-N29u7_1GOiqrwSopqKxkFSHTsFNtMZ9BvtpyRMwFm-drTR2byNg,Wencybin,361,60,17,False,False,True,True,07SjwOgetvJdVjgitTwSIGGDas5nGcJBWUmMXAXgaS1Saq1fv1endExWCCfJmYGe4xZ5T_u148f03g,tr1
GRANDMASTER,I,0vRE6Prq_3si--ROOn-gWtNloZJ1IGcTr4rb-kvBGOpY3RA,Aslao,288,32,14,False,False,True,True,32c0EXPN-RrFAeT_rf-knSCIhQWrUQHNqgnclzvqXMB67IDMdRRAtgxK9dzbyL-4iB-Oio31sADrFQ,tr1
GRANDMASTER,I,vqGBWRUMH4_R93lVhS-eMq4TE8_ee7h4HFkHJhcEDVJJow,mentalterrorist,296,33,12,False,False,True,True,T4s7GuGHG_y8kC5vtgiGC1puMFzBwJwhQWVzu3ngCq8ctPKV4E99d0goFuhj8ppTje5bq7lpRSI9tw,tr1
GRANDMASTER,I,JML92iLrgFfpcH3PXmrxTPuUtt2vY7rUTIBXFgSXjYVDanQ,urfalı başkan,209,46,35,False,False,True,True,xHuPE_tGMGYmZ9aPdEmzd84IaJ_y3h8ku--qPTyJjkO6OwP2DulpO4S5b3LWAeqK1xBMqopVnoKUag,tr1
GRANDMASTER,I,_TbV_-brGHhKP1a-BLSPiL-6rZjGBBybAIQIm8-b5CeL47Q,Tactcosmicty,232,40,22,False,False,True,False,Kqg2IOSdwT3hAcCT17YkRp2gpB0JS54NaKeUR_PSmt66bqM55AXOpFY4swIu6nAvVxjcQaOygrMVuA,tr1
GRANDMASTER,I,7gk3o5_igaZqjz_EkbZMaTbczikIUVYxC3itcbfghS5MO5Y,Lêê SîN IV,223,35,16,False,False,True,False,pc-GAq6IOY_kcQXEdjNxHiB-3LErDggsHNYxc7_LVKOcTKqrZT5GNVbWDj1qAKAbfyOl7zsZt8IAGQ,tr1
GRANDMASTER,I,C-oDtWKVTlPh-A03lb9899GNbhd_QeyxiD0eERaBMf-P,Lacris,341,56,38,False,False,True,False,cjrM4D7moU3hQxRsCb-Anb84v1g_f6KkS0wq5eXCdDwm28RR-SfLKMjHLXn132sSO5J0zGHUoM71gQ,tr1
GRANDMASTER,I,AI5wPwJk0SYRbf2LGh0PBZ8sSiycFvfAItwSrMX5LUpqID8lTze0OoxEOA,Jowqen,224,33,21,False,False,True,False,C-ceQD93248-EnoHg8U8VxmnYF2duN7rEsglgUpOWZMHMxZ1b8dEawmYAC1QCDpzuzHrn3y04NSr5A,tr1
GRANDMASTER,I,yopJqtVdRcrVD59PO0u8i-RH5cujbxvgNDhLnkk0bazb3XM,Ardént Blaze,395,41,17,False,False,True,False,cyWvgMIJlLKUm3g6ZLf3cvo7y-aVQ4DZtukOnvVpNq7PGrTievmCtr-yAnEcb_Me7J38Czg5ZSbojg,tr1
GRANDMASTER,I,GH92grb4Q6TFPhAdGXFzZJvr6vqMJu6hVCez5HsCzhiC_KUueBDTgX2vmw,Fineiann,210,31,11,False,False,True,False,nR2KUWGbHFv5HAhl219YPZ6AuIhBVaYfDP9as0qSDkeGWAxbfOdtzhTZzZk0ekfpwYVPgl9Sa-Zo7Q,tr1
GRANDMASTER,I,17r_dD_cAlfG601PrDEDiAYld8Q2D0eZ9hGl82-8gHyyQQ,Lyunara,200,39,30,False,False,True,True,iJaiEXGqUER08hjuKDsKJsCqnkiGDI36SV9sVq6IDWSlRXAapP_DU1SEM8Z6rrNlhjAo-RERpcYwOQ,tr1
GRANDMASTER,I,MA0bPmFZZJ8SqnUZOqrNW9raV_gw9GIcVHdfrtcxsn6sKJSpYuQssI8v_Q,,211,64,35,False,False,True,False,9p2oS8b942zAtxkYIpIgcg4IzoEDO-XnRb5CLND-jYqWgZTXq8kpdPF743_XbemzcccC99Q4_82qUg,tr1
GRANDMASTER,I,LCnpIZfZ5SSLeZ1HqWH_o5LnkIs8AZRXFB7fFlBfrCLnOznNSx6M0ysmzA,batuyaan,416,84,63,False,False,True,True,iHVuqAz9nZiA8DnSuIIRFmvKLHoc-ZQqlz4ID1kIP1CnU5fbyPM52dGRa3VjVnBy4ewUjqw21OtFPw,tr1
