tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid,region
MASTER,I,a-Ixoyu4q2OdRRtxXthw8J3wDQsaqxQZc7n1laqKnk5Y8w,Todosmissueños,0,20,10,False,False,True,True,cW6Q4lQdUu3nsjmhKVJO9KGE_VSuiTuGgT8FZ3mnFW6NgndhyVVjBay9h-4QJA0uk4mF32_Fyf3SVg,la1
MASTER,I,dGJkJ_wjaHffT1tfafsH4skfjYCiNFpDYHYLi_pANNQndw,Kórone,1,18,8,False,False,True,False,tyadsTqMAouQ9kjvolv27tZLoWz3LNt-0ZFckFyhgwvEWXond5rcf7pbGGb1SNj2rpJN99VJ1CI_HA,la1
MASTER,I,izEYHQaj5mI7hjAvLKSK-Y2_xq1yfBQjEWxBG-oPk52d4r6uiVA6zEFmHw,pxdkc,52,34,26,False,False,True,False,NZaTiOjYviSvVQN4COVPfg49nV0jLEIhCNomc0Vi3EROQwTsyixe4JedcPbA6w0wDJ55KDonc0uggA,la1
MASTER,I,dF-UHzY-K5lOE-vu3b26TjoOEANOYx3g3kTOmcDLiYRSelU,Zelefix,62,65,66,False,False,True,False,iwan5YU9s842izASGusfjbv7_fPRYIj6ZUlLKuxsejnruXZ9gCKlrfrhW8vgF-uFL0TArFJXsh0MtQ,la1
MASTER,I,3MveIVx8CSFRPpezpBpL2h3CMjR4_8R4f8LEFjvPTYAz,TyranFX,1,46,43,False,False,True,True,PiF0PNH8sS1al2Vf7luf_xS2HpUGcCFQBRmQFjuodc-Dw8Qc9bwn90u7gqx7DXAM2ULYRCnz72IxIA,la1
MASTER,I,pZKeokYc8e6ELJP86AzR-S-OnvJlPpUZfpMz62TUK-GQ,Tempura,20,22,14,False,False,True,False,3Jc0a34AcFbyGuQyixmS3Lky_FEda4cbYgy5mKjnINfgZRWP6pXp4zauaB7piZRayNmJueuxIbMCGA,la1
MASTER,I,ZQZR1PtGtfEw5Iyej_AA_dBjbrmOUS9putmFpmZCSnr5hw,firewarrior33,1,28,23,False,False,True,True,ASrDpA-LpH4paBTjrJyqyMoSCrvVA-0pmxMVPZJffpYztbSly-71cfVTbuPr6M0tRtiI9hlJB2ipxg,la1
MASTER,I,8EsoNpM6LVf54aXQEDe6jdhh901ud3GdkAnCsO638Xcz,Twtv Seshulol,36,42,47,False,False,True,False,iovk2VdFPVkDCOzw7n27sSVuDyUTmOINNd2ARpwQ-yHx-8ITxLNsnjMrOFITfBUD6tXXvw4wb2Rj3Q,la1
MASTER,I,Cc9B58xxjHGr1NgsDNKibFTfhbJzHu8aEtduGk6SzCAfHw,Chompi The Boss,22,34,30,False,False,True,True,G25J_yYaaZZG7gtNcSooLoTsvbRS3-FQy8sHevecrNAewdwmWMlNzTJwIEmE-JeH3xZ41-2QV07dWQ,la1
MASTER,I,F3RrNt50O1VtpbD0v7L49L7ie3d8-NUh4_oVGCfnfAWlh8w,Superpapotas,123,33,16,False,False,True,True,w4YkLBbnr7OBhrTXhd1j8EGAMBOiIMhtubTTzhNSK7ZTimLae9SLIiK4csTlHsTi_ozKLC-xZnRwhQ,la1
MASTER,I,h4ALJfZV-z39EEREG4GpyceUnrSZ03a-7QF6ps8TBhkN3uA,Repent,59,38,32,False,False,False,False,bLSxjbI-Vfzf0qgOm2xtamR46fVS-MA7i-IAiO6f0ca7Q6YE33PeY_rvY0QOEZjPikqWb_GJs8SmrQ,la1
MASTER,I,4t9TAmFrv5YQOsMV4GOnfyMKsX7aVyQTeQxhPhr7Qu1-YTs,CBC Smattlly,115,35,19,False,False,True,False,2Br5E2KBl7TSXnHXhIsINZdNsXTuuHS_VRus2RZNygHuioEp3Wjg4BSDcG9zPOBH7S8uoYbMVS4iiA,la1
MASTER,I,otsjPgCi3JUcku_o469mlyBKDcy_SWp54CrGI3yEKHXTIbc,Cosmic Pantheon,24,34,22,False,False,True,False,75oi1NL56q1EpDoKC3COhBN7qHS1Eix_sEZI-vcDmJY_wD4H2RRBsPH1OSn9ud_CxmrrDCKhLZXBLw,la1
MASTER,I,CiI3s1vDRqGVsJHrV0U1DdnfsFC_nA93GEKBlDSev5iHTQ,Panesito,118,37,23,False,False,True,False,OdOWcoN15XITY_Ycn_ev0fXmgRFO2JSmoNKZ7TC0h5jWUxhE9jTjiA_XsKP4DTvcPrKispiD1AxqmA,la1
MASTER,I,K9QhFivcFUv9pdrzg7FaELMT3I3eXPjezGnpba1RQaHaaQ,Tonikaku Kawaii,0,22,17,False,False,True,False,G9r_cbkp3H51K4aWqYJ6Uwpju3pOLDHEm0md1Unt403HTXPI5HyJzu9JMTGqL-j5TiME6dbxKCtbVg,la1
MASTER,I,l4R3yxGAFaA3SS4d8UlgLYGShyMIR6UXG0ySk-amRErr0NA,Sentimentality,81,36,34,False,False,True,False,OLpjdgQ9QuRvEnX2LGoCiLOyG0iy3EdMiqsvFrGpt-nfbRlXC0VKUxQdfC-8cLrw2I-tAtpXksLkkw,la1
MASTER,I,52cNsi06lLA1hoLdvw4DZKEfQCcyWNdLO1q2daeREQPakvc,MR Sharky,1,26,23,False,False,True,True,nGoCl9SJ1zYb-zlV8rJk8hpIpEyXVf1CyIljMRNiDRH1I1YXxNnG5WUpPDVl07Z7DkTvarJikVxs-A,la1
MASTER,I,85BJmQV1m5A9ylQ6sxiJAvg1A-v24ezbdZfZYC3F95O7ZQ,CORRE O TE CACH0,62,31,20,False,False,True,True,WxW6X0P7ssmPxN8RUx3PfkoUN9oiQOan4JFtOuF8qwXF2-8-OoXRdS0UkIvGB0sRXZek-mndrdmCew,la1
MASTER,I,NdH25lssroEbHCrCy2AX1sKPA2Nsl7eZ3H_3oIpYtUNzEg,Tengo Dueña UwU,0,36,31,False,False,True,False,862pl1VbXlGVk5mctxBSrCS5qbJ6xcb2VfnONecAJPgERvCJpx4jcqSZNgWpvec3-pJPgIhH73taTQ,la1
MASTER,I,jVgF0e0ObMXhzOqKL0W-eLR0V_fNT0PzX8S-epJeQTYGww,desugan,0,26,27,False,False,True,False,aKesATj-tFsRQrJVKpcpbWyiC3PpCIJHJf7IgQXcYdkOnnbfTxYWo1Yv1or7oT-e5rhNlZgdJjXCJA,la1
MASTER,I,rL2DDSjmr3Xl8Wl53Yj5nsKfcrA-83HBQZBsrCcvD6ZtVg,I Bugs Bunny I,0,39,33,False,False,True,False,v93jzimSLXyEvUV59TIIWhGJPR-pz7Bs0mtTN_NDMlkY4FVIZDtbsSgLrOFPUYsT52FsAriccXJlCA,la1
MASTER,I,byYNzlD8ineSAfM-1fKD5qoWZBtEE0PZarc6lSZFvKOf,Rënji,24,37,30,False,False,True,False,Ymjs9mfZYFsp_UXQPoU4lbUhifKDElDDW0KwWgETe7zNlN8CtvkXL9lD-LoXAtTlR4toavvzxMF5eQ,la1
MASTER,I,_ePWZ-RceDBnZptLnj4N1goRjI7MeWoxrmtA2wAghjwg,XxFREDEADxX,1,27,15,False,False,True,True,vzV7b3axmW7vkObLX2068UU0BzRuN4OnOAjT1X2PZ9ISybBqUt5iz8506zq4DjiP9MIp_dWILnfPhg,la1
MASTER,I,oG-YhTIDbVf1DhqY4UOgL1_K8nHQA3vMkEN45-WCQovlmw,LMV Vaio,122,43,29,False,False,True,True,GLma7mcwH3nlkOQH7zUM24wmcacR4CCwLsBX3mCzOgy2THVbDfrhb4e4QQ_dniAxMiQEXM7qU-D_tA,la1
MASTER,I,HZO2_tcUH56X1NDde617wGuriBPirAz3AqrLoL57shECLg,Skarlett,34,35,26,False,False,True,False,TZUqooUIbPcarA4dKPVIiHU0InoXJ274M1yA70CcxAeHxHilYiTsHUYfVlRELG_xmWEzugblCLKGYA,la1
MASTER,I,W8oWQubdF9u5W57CyoJ-cMQg96rx1z06gcRYZbOMNSPo4IQ,Somebody Else,20,35,21,False,False,True,True,x0RxXiyhQuu1mJEMkKNki1ztzcQXzONwdaQmiT36Rn8NwWuckYgryy51J3dLzSh94n6w2790TbU61w,la1
MASTER,I,zyhSfTQfqfq3dbeJkuEe-fJR8QUvWmGXI6ejZe2EOKet,Xealer,35,32,23,False,False,True,False,W9mh6DEAyAhbKF0YavkH80jYoUMF9AkP5ZZ_908s5rvbKDL-H4FMw7F8UknPlVWClSSRKAXz1KGBLw,la1
MASTER,I,-f8BELFlm7unB3IZYcJprTkXNG1fsRrSRgynu_JvTVuTJw,nichonin,116,44,34,False,False,True,False,Ey_oeOe-eQyjB4uipOaLEqWVQShqi1eMjltfNM8Yn-yHfpUlZAT2_ViSnuBcRAWgwcwmCEL-3PrX5Q,la1
MASTER,I,sMIqiGtV0iVVD0ytCCyc06NbbCHwubQDbn5_mYeHdlW7eQ,AnotherDeivid,84,31,24,False,False,True,False,a6QD0C8DjbWsNrwwXGcgd23QwrcFrTgmIZud2s8UU1I7NsDwRBpukfJWH09gbu6yDPhL4ziiD9PwMw,la1
MASTER,I,NRpZCVOPXIWCl3abrbuBuRmR2wuTibKEUQPiOWj4dLZ-nQ,XZinvaulX,36,55,52,False,False,True,False,Q54yZOY07-ky9d_qEb8Kjur8_4N4J9Bqn-X9Eaqk14Q4St2dUZ9PHWxjrlPdMeeIkvFHz5pR0ab5qA,la1
MASTER,I,tj0DnbHzbmwitpXfCkLXfBxkuO1vb_XhqIp1gsnXAVIFQA,carlosarguello45,1,17,5,False,False,True,False,w1fk-FlVcPRYdgsSCnTbvEZahCoYAItApm5seusa_AYa0A-oJNLH-k1HULZr8vtAWvctPAD3V5wHAg,la1
